t_ms,ax_g,ax_lpf_g
7501,0.002,0.001
7508,0.001,0.001
7513,-0.002,-0.001
7519,-0.002,-0.001
7531,-0.001,-0.001
7537,0.001,-0.000
7542,-0.001,-0.000
7548,0.001,0.000
7555,-0.001,-0.000
7561,0.001,0.000
7566,0.000,0.000
7572,-0.002,-0.001
7578,-0.003,-0.002
7585,0.000,-0.001
7590,-0.001,-0.001
7596,0.002,0.000
7602,-0.001,-0.000
7609,-0.003,-0.001
7614,-0.000,-0.001
7620,-0.001,-0.001
7626,-0.001,-0.001
7633,0.001,-0.000
7638,-0.000,-0.000
7644,0.001,0.001
7650,-0.001,-0.000
7657,-0.001,-0.001
7666,0.000,-0.000
7671,0.001,0.000
7677,-0.000,0.000
7683,-0.000,-0.000
7690,0.001,0.000
7695,-0.001,-0.000
7701,-0.001,-0.001
7707,-0.001,-0.001
7714,-0.001,-0.001
7720,0.003,0.001
7726,-0.000,0.000
7733,-0.000,0.000
7738,0.001,0.000
7744,0.001,0.001
7750,0.001,0.001
7757,0.000,0.001
7763,0.002,0.001
7768,-0.003,-0.001
7774,-0.001,-0.001
7780,0.002,0.001
7787,0.001,0.001
7792,-0.002,-0.000
7802,-0.001,-0.001
7807,0.001,-0.000
7813,-0.001,-0.001
7820,-0.000,-0.000
7825,0.001,0.000
7831,0.002,0.001
7837,0.001,0.001
7844,0.000,0.001
7849,-0.001,-0.000
7855,0.001,0.000
7861,-0.001,-0.000
7868,0.001,0.000
7873,-0.001,-0.001
7879,0.000,-0.000
7885,-0.001,-0.001
7892,0.001,0.000
7897,0.001,0.001
7903,-0.000,0.000
7909,0.001,0.001
7916,-0.000,0.000
7921,-0.000,0.000
7927,0.000,0.000
7933,-0.000,-0.000
7940,-0.000,-0.000
7945,-0.001,-0.000
7951,-0.001,-0.001
7957,-0.000,-0.000
7964,-0.000,-0.000
7969,0.001,0.000
7975,-0.001,-0.001
7981,-0.000,-0.000
7988,0.001,0.000
7993,-0.002,-0.001
7999,-0.000,-0.001
8005,-0.001,-0.001
8015,0.001,0.000
8022,0.002,0.001
8027,0.001,0.001
8033,-0.002,-0.000
8039,-0.002,-0.001
8046,0.001,-0.000
8051,-0.002,-0.001
8057,0.001,-0.000
8063,0.001,0.000
8071,-0.001,-0.000
8076,-0.001,-0.000
8082,-0.001,-0.001
8089,0.000,-0.000
8094,-0.001,-0.000
8100,0.001,0.000
8106,0.001,0.001
8113,-0.000,0.000
8118,-0.001,-0.001
8124,-0.002,-0.001
8130,-0.000,-0.001
8137,-0.000,-0.001
8143,0.000,-0.000
8148,0.001,0.000
8154,-0.001,-0.000
8161,-0.001,-0.000
8166,-0.000,-0.000
8172,0.003,0.001
8178,0.001,0.001
8185,-0.000,0.000
8191,-0.001,-0.000
8196,0.000,0.000
8202,0.000,0.000
8209,0.001,0.000
8215,-0.001,-0.000
8220,-0.001,-0.001
8226,-0.001,-0.001
8233,-0.000,-0.001
8238,-0.001,-0.001
8244,-0.002,-0.001
8250,0.001,0.000
8257,-0.001,-0.001
8263,-0.000,-0.000
8268,-0.001,-0.001
8274,0.001,0.000
8281,-0.000,-0.000
8287,-0.001,-0.001
8292,0.001,0.000
8298,-0.000,-0.000
8305,0.000,0.000
8311,-0.000,-0.000
8316,0.001,0.001
8322,0.001,0.001
8328,0.000,0.001
8340,0.001,0.001
8345,0.002,0.002
8351,-0.000,0.001
8361,0.001,0.001
8368,-0.000,0.000
8373,0.000,0.000
8379,-0.000,0.000
8385,0.000,0.000
8392,0.000,0.000
8397,0.000,0.000
8403,0.001,0.000
8409,-0.000,0.000
8416,0.003,0.001
8421,-0.000,0.001
8427,0.002,0.001
8433,-0.000,0.000
8440,-0.001,-0.000
8445,0.002,0.001
8451,0.002,0.001
8457,0.002,0.001
8464,0.002,0.002
8469,0.001,0.001
8475,-0.003,-0.001
8481,-0.000,-0.001
8488,0.001,0.000
8493,0.001,0.000
8499,-0.001,-0.000
8505,-0.001,-0.001
8512,0.000,-0.000
8517,-0.001,-0.001
8523,-0.001,-0.001
8529,0.001,0.000
8536,0.001,0.001
8541,-0.001,-0.000
8547,-0.003,-0.002
8553,-0.001,-0.001
8560,0.000,-0.000
8565,-0.001,-0.001
8571,-0.002,-0.001
8577,0.003,0.001
8584,0.001,0.001
8589,-0.000,0.000
8595,0.001,0.000
8601,0.000,0.000
8613,0.001,0.001
8619,-0.002,-0.001
8625,0.001,0.000
8632,0.001,0.000
8637,-0.000,0.000
8643,-0.002,-0.001
8649,-0.000,-0.001
8656,-0.001,-0.001
8662,0.001,0.000
8667,0.004,0.002
8673,-0.001,0.001
8680,0.001,0.001
8685,0.001,0.001
8691,-0.001,-0.000
8697,-0.002,-0.001
8704,0.000,-0.000
8710,0.001,0.000
8760,0.002,0.001
8767,-0.001,0.000
8772,0.002,0.001
8778,-0.000,0.000
8784,-0.000,0.000
8791,-0.001,-0.001
8796,-0.002,-0.001
8802,0.002,0.000
8808,-0.000,0.000
8815,0.000,0.000
8820,0.001,0.000
8826,-0.001,-0.000
8832,-0.002,-0.001
8839,0.002,0.001
8844,0.000,0.000
8850,0.001,0.001
8856,-0.001,-0.000
8863,-0.002,-0.001
8868,-0.001,-0.001
8874,-0.001,-0.001
8880,-0.000,-0.001
8887,0.001,0.000
8892,-0.003,-0.001
8898,-0.000,-0.001
8904,-0.000,-0.000
8917,0.002,0.001
8922,0.000,0.000
8928,0.000,0.000
8935,-0.001,-0.000
8940,0.000,-0.000
8946,0.003,0.001
8952,0.000,0.001
8959,0.000,0.001
8964,0.000,0.000
8970,-0.001,-0.000
8976,0.000,0.000
8983,-0.000,-0.000
8988,0.000,0.000
8994,0.000,0.000
9000,-0.001,-0.000
9007,-0.001,-0.001
9012,0.001,0.000
9018,-0.000,0.000
9024,0.001,0.001
9031,0.000,0.000
9036,-0.000,0.000
9042,-0.002,-0.001
9048,-0.001,-0.001
9055,-0.002,-0.001
9060,-0.000,-0.001
9066,-0.002,-0.001
9072,-0.001,-0.001
9079,-0.001,-0.001
9084,0.001,-0.000
9090,0.001,0.000
9096,-0.002,-0.001
9105,0.000,-0.000
9111,0.000,-0.000
9118,0.002,0.001
9123,0.001,0.001
9129,-0.002,-0.001
9135,0.001,0.000
9142,-0.002,-0.001
9147,0.001,0.000
9153,0.000,0.000
9159,0.002,0.001
9166,-0.000,0.000
9171,0.000,0.000
9177,0.000,0.000
9186,0.003,0.001
9192,-0.001,0.000
9198,-0.000,0.000
9205,-0.001,-0.001
9210,-0.001,-0.001
9216,-0.001,-0.001
9222,-0.001,-0.001
9229,-0.001,-0.001
9234,0.001,0.000
9240,0.001,0.001
9246,-0.001,-0.000
9253,-0.001,-0.001
9258,-0.002,-0.001
9264,0.002,0.001
9270,0.003,0.002
9277,-0.001,0.000
9282,0.003,0.002
9288,-0.000,0.001
9294,-0.001,-0.000
9301,0.001,0.000
9306,-0.000,0.000
9312,-0.002,-0.001
9318,0.003,0.001
9325,-0.001,0.000
9330,-0.000,-0.000
9336,0.001,0.000
9342,0.003,0.002
9349,-0.001,0.001
9354,-0.002,-0.001
9360,-0.001,-0.001
9366,-0.001,-0.001
9373,0.000,-0.000
9378,0.001,0.000
9384,0.000,0.000
9390,0.001,0.001
9397,-0.001,-0.000
9402,0.001,0.000
9408,0.002,0.001
9414,-0.000,0.000
9421,-0.000,0.000
9426,-0.002,-0.001
9432,0.002,0.000
9438,0.002,0.001
9445,0.001,0.001
9460,-0.001,0.000
9465,-0.002,-0.001
9471,0.004,0.001
9478,0.002,0.002
9483,-0.000,0.001
9489,0.001,0.001
9495,0.001,0.001
9502,-0.002,-0.000
9508,0.001,0.000
9513,0.000,0.000
9519,0.001,0.001
9526,-0.000,0.000
9532,-0.002,-0.001
9537,-0.001,-0.001
9543,0.001,0.000
9550,-0.002,-0.001
9556,-0.003,-0.002
9561,-0.001,-0.001
9567,-0.002,-0.002
9573,0.000,-0.001
9580,0.001,0.000
9585,-0.002,-0.001
9591,0.002,0.000
9597,0.000,0.000
9604,-0.000,0.000
9609,0.000,0.000
9615,-0.001,-0.001
9621,0.002,0.001
9628,-0.000,0.000
9633,0.001,0.000
9639,-0.002,-0.001
9645,0.003,0.001
9652,0.001,0.001
9657,-0.002,-0.000
9663,0.001,0.000
9669,-0.001,-0.000
9676,-0.000,-0.000
9681,0.002,0.001
9687,0.001,0.001
9693,0.003,0.002
9700,-0.000,0.001
9705,0.001,0.001
9711,-0.000,0.000
9717,-0.001,-0.000
9729,0.002,0.001
9735,0.000,0.001
9741,0.001,0.001
9748,0.000,0.001
9753,-0.001,-0.000
9759,-0.002,-0.001
9765,-0.001,-0.001
9772,0.000,-0.000
9777,0.002,0.001
9783,-0.002,-0.001
9789,-0.001,-0.001
9796,-0.000,-0.000
9801,0.000,-0.000
9811,-0.002,-0.001
9817,-0.002,-0.001
9824,0.001,-0.000
9830,-0.000,-0.000
9835,0.000,-0.000
9841,0.000,0.000
9847,0.001,0.000
9854,0.002,0.001
9859,0.001,0.001
9865,0.001,0.001
9871,-0.003,-0.001
9878,-0.002,-0.002
9883,-0.000,-0.001
9889,0.003,0.001
9895,0.000,0.001
9902,-0.000,0.000
9907,-0.000,-0.000
9913,-0.000,-0.000
9919,0.001,0.000
9926,-0.002,-0.001
9931,0.000,-0.000
9937,0.002,0.001
9943,0.002,0.001
9950,0.001,0.001
9955,-0.000,0.000
9961,-0.001,-0.000
9967,0.002,0.001
9974,0.001,0.001
9979,0.001,0.001
9985,-0.001,0.000
9991,-0.001,-0.000
9999,0.001,0.000
10004,0.000,0.000
10010,0.001,0.001
10017,0.001,0.001
10022,0.001,0.001
10028,0.001,0.001
10034,-0.000,0.000
10041,-0.001,-0.000
10046,0.000,0.000
10052,-0.001,-0.001
10058,0.000,-0.000
10065,-0.001,-0.000
10070,0.001,0.000
10076,-0.001,-0.001
10082,0.000,-0.000
10089,0.000,0.000
10094,0.000,0.000
10100,0.001,0.000
10106,-0.000,0.000
10113,-0.000,-0.000
10118,0.001,0.001
10124,-0.000,0.000
10130,-0.001,-0.001
10137,-0.002,-0.001
10142,0.001,-0.000
10194,-0.000,-0.000
10200,0.000,0.000
10206,-0.001,-0.000
10212,-0.000,-0.000
10219,-0.002,-0.001
10224,0.000,-0.000
10230,0.001,0.000
10236,-0.001,-0.000
10243,0.002,0.001
10248,-0.001,-0.000
10254,-0.002,-0.001
10260,0.001,-0.000
10267,-0.000,-0.000
10272,-0.002,-0.001
10278,-0.001,-0.001
10284,0.001,-0.000
10291,-0.001,-0.001
10301,0.002,0.001
10307,0.001,0.001
10313,0.000,0.000
10320,0.001,0.001
10325,0.001,0.001
10331,0.002,0.001
10337,-0.001,0.000
10344,-0.000,-0.000
10349,0.000,0.000
10355,0.001,0.000
10361,0.002,0.001
10368,0.000,0.001
10373,0.001,0.001
10379,-0.001,-0.000
10385,0.001,0.000
10392,-0.003,-0.001
10397,0.001,-0.000
10403,-0.000,-0.000
10409,-0.000,-0.000
10416,0.003,0.001
10421,0.001,0.001
10427,-0.001,0.000
10433,-0.002,-0.001
10440,0.000,-0.000
10445,-0.001,-0.001
10451,-0.003,-0.002
10457,-0.000,-0.001
10464,-0.002,-0.002
10469,0.001,-0.000
10475,0.000,0.000
10481,-0.001,-0.001
10488,-0.002,-0.001
10493,0.001,-0.000
10499,0.000,-0.000
10505,-0.001,-0.000
10512,0.003,0.001
10517,0.000,0.001
10526,0.000,0.000
10532,0.000,0.000
10538,0.002,0.001
10544,0.001,0.001
10551,0.001,0.001
10556,0.001,0.001
10562,-0.001,0.000
10571,0.000,0.000
10576,0.000,0.000
10582,0.002,0.001
10589,-0.001,0.000
10594,-0.001,-0.000
10600,-0.000,-0.000
10606,-0.001,-0.001
10613,-0.000,-0.000
10618,-0.000,-0.000
10624,-0.001,-0.001
10630,-0.001,-0.001
10637,-0.002,-0.001
10642,-0.002,-0.001
10648,-0.000,-0.001
10654,-0.000,-0.001
10661,-0.002,-0.001
10666,-0.000,-0.001
10672,-0.001,-0.001
10678,0.001,0.000
10685,0.000,0.000
10690,-0.001,-0.000
10696,-0.001,-0.001
10702,0.000,-0.000
10709,0.002,0.001
10714,0.001,0.001
10720,0.000,0.001
10726,0.001,0.001
10733,0.001,0.001
10738,0.002,0.001
10744,0.002,0.001
10750,-0.000,0.001
10757,-0.001,-0.000
10762,-0.000,-0.000
10768,-0.000,-0.000
10774,0.002,0.001
10781,-0.002,-0.001
10786,0.002,0.000
10792,-0.001,-0.000
10798,-0.002,-0.001
10805,0.001,0.000
10810,0.003,0.001
10816,0.001,0.001
10822,-0.001,0.000
10829,-0.001,-0.000
10840,-0.000,-0.000
10845,-0.001,-0.000
10851,-0.001,-0.001
10861,-0.002,-0.001
10868,0.000,-0.001
10873,0.001,0.000
10879,0.001,0.001
10885,0.001,0.001
10892,0.001,0.001
10897,-0.000,0.000
10903,-0.001,-0.000
10909,0.001,0.001
10916,0.001,0.001
10921,0.001,0.001
10927,0.000,0.001
10933,0.000,0.000
10940,0.000,0.000
10945,0.000,0.000
10951,-0.001,-0.000
10957,-0.001,-0.001
10964,-0.001,-0.001
10969,-0.001,-0.001
10975,0.000,-0.000
10981,0.001,0.000
10988,0.000,0.000
10993,0.001,0.000
10999,-0.000,0.000
11005,-0.001,-0.001
11012,0.000,-0.000
11017,-0.000,-0.000
11023,-0.001,-0.001
11029,-0.001,-0.001
11036,-0.002,-0.001
11041,0.000,-0.000
11047,0.002,0.001
11053,0.001,0.001
11060,0.001,0.001
11065,0.001,0.001
11071,-0.000,0.000
11077,-0.002,-0.001
11084,-0.002,-0.001
11089,-0.001,-0.001
11095,-0.002,-0.002
11101,0.001,-0.000
11109,-0.002,-0.001
11114,-0.005,-0.003
11120,0.001,-0.001
11127,0.000,-0.000
11132,-0.000,-0.000
11138,0.001,0.000
11144,-0.001,-0.000
11151,-0.000,-0.000
11156,0.000,-0.000
11162,0.001,0.001
11168,0.001,0.001
11175,-0.001,0.000
11180,0.000,0.000
11190,0.000,0.000
11196,0.000,0.000
11202,0.001,0.000
11209,0.001,0.001
11214,0.000,0.000
11220,0.000,0.000
11226,-0.001,-0.000
11233,0.002,0.001
11238,0.000,0.001
11244,0.001,0.001
11250,-0.002,-0.001
11257,0.000,-0.000
11262,0.001,0.000
11268,-0.000,0.000
11274,-0.001,-0.001
11281,-0.001,-0.001
11286,-0.001,-0.001
11292,-0.002,-0.001
11298,0.002,0.000
11305,0.000,0.000
11310,0.000,0.000
11316,0.003,0.002
11322,-0.001,0.000
11329,-0.002,-0.001
11334,-0.001,-0.001
11340,-0.000,-0.001
11346,-0.002,-0.001
11353,-0.000,-0.001
11358,-0.001,-0.001
11364,0.000,-0.000
11370,-0.000,-0.000
11380,0.000,0.000
11385,-0.000,-0.000
11392,-0.002,-0.001
11397,-0.001,-0.001
11403,0.001,0.000
11409,0.001,0.000
11416,0.002,0.001
11421,0.000,0.001
11427,0.000,0.001
11433,0.002,0.001
11440,0.001,0.001
11445,-0.001,-0.000
11451,-0.001,-0.001
11457,0.000,-0.000
11464,-0.002,-0.001
11469,0.000,-0.000
11475,-0.000,-0.000
11481,0.002,0.001
11488,0.002,0.001
11493,-0.001,-0.000
11499,-0.000,-0.000
11505,0.000,0.000
11512,-0.001,-0.000
11569,-0.003,-0.002
11575,-0.000,-0.001
11580,-0.001,-0.001
11586,0.001,0.000
11593,0.001,0.001
11599,-0.001,-0.000
11604,-0.002,-0.001
11610,0.001,0.000
11616,0.000,0.000
11623,0.002,0.001
11628,-0.001,0.000
11634,0.002,0.001
11640,-0.000,0.000
11647,0.001,0.001
11652,-0.001,-0.000
11658,-0.001,-0.001
11664,0.001,0.000
11671,-0.000,-0.000
11676,-0.002,-0.001
11688,0.001,-0.000
11694,-0.001,-0.000
11700,0.001,0.000
11706,-0.002,-0.001
11712,-0.002,-0.001
11719,-0.000,-0.001
11724,0.002,0.000
11730,0.001,0.001
11736,-0.002,-0.000
11743,0.002,0.001
11748,-0.003,-0.001
11754,-0.002,-0.001
11760,0.001,-0.000
11767,-0.001,-0.001
11772,-0.002,-0.001
11778,-0.000,-0.001
11784,-0.001,-0.001
11791,0.001,-0.000
11796,0.002,0.001
11802,0.001,0.001
11808,-0.000,0.000
11815,0.000,0.000
11820,0.000,0.000
11826,-0.001,-0.000
11832,-0.000,-0.000
11839,0.001,0.000
11844,0.000,0.000
11850,-0.001,-0.000
11856,-0.001,-0.001
11863,-0.002,-0.001
11868,0.003,0.001
11874,0.001,0.001
11880,0.000,0.001
11891,0.001,0.001
11897,0.000,0.000
11902,0.000,0.000
11908,-0.001,-0.000
11915,0.000,-0.000
11921,0.000,0.000
11927,-0.001,-0.000
11933,0.001,0.000
11940,-0.000,-0.000
11945,-0.000,-0.000
11951,-0.000,-0.000
11960,-0.001,-0.001
11965,0.000,-0.000
11971,0.001,0.000
11978,0.001,0.001
11983,0.001,0.001
11989,0.002,0.002
11995,-0.000,0.001
12002,-0.001,-0.000
12007,0.002,0.001
12013,-0.001,-0.000
12019,0.002,0.001
12026,-0.001,0.000
12031,-0.001,-0.000
12037,-0.001,-0.001
12043,0.002,0.001
12050,-0.001,-0.000
12055,0.001,0.001
12061,-0.002,-0.001
12067,0.000,-0.000
12074,0.001,0.000
12080,0.001,0.001
12086,0.001,0.001
12093,-0.002,-0.000
12098,0.000,-0.000
12104,0.002,0.001
12110,0.000,0.001
12117,0.001,0.001
12123,0.001,0.001
12128,-0.000,0.000
12134,0.002,0.001
12141,0.000,0.001
12147,-0.002,-0.001
12152,-0.000,-0.001
12158,0.000,-0.000
12164,-0.000,-0.000
12171,-0.000,-0.000
12176,0.000,0.000
12182,0.001,0.001
12188,-0.001,-0.000
12195,-0.001,-0.000
12200,0.000,-0.000
12206,-0.002,-0.001
12212,0.000,-0.000
12219,-0.002,-0.001
12229,0.001,-0.000
12235,-0.002,-0.001
12242,-0.003,-0.002
12248,0.003,0.000
12253,-0.001,-0.000
12259,-0.000,-0.000
12266,-0.001,-0.001
12271,0.001,-0.000
12277,-0.000,-0.000
12283,0.001,0.000
12290,0.000,0.000
12296,0.000,0.000
12301,0.001,0.000
12307,-0.004,-0.002
12313,-0.001,-0.001
12320,-0.001,-0.001
12325,-0.001,-0.001
12331,0.001,-0.000
12337,-0.001,-0.001
12344,0.000,-0.000
12349,-0.001,-0.001
12355,0.001,0.000
12361,0.001,0.001
12368,-0.000,0.000
12373,-0.002,-0.001
12379,-0.001,-0.001
12385,-0.001,-0.001
12392,-0.000,-0.001
12397,0.000,-0.000
12403,0.000,0.000
12409,-0.000,-0.000
12416,-0.002,-0.001
12421,0.001,0.000
12427,0.002,0.001
12433,-0.001,0.000
12440,-0.001,-0.000
12445,-0.000,-0.000
12451,-0.000,-0.000
12457,0.001,0.000
12464,0.000,0.000
12469,0.000,0.000
12475,-0.001,-0.000
12481,-0.002,-0.001
12488,-0.001,-0.001
12498,-0.002,-0.001
12504,0.001,-0.000
12510,-0.000,-0.000
12517,-0.001,-0.001
12522,0.001,0.000
12528,-0.001,-0.000
12535,0.001,0.000
12541,-0.000,0.000
12546,0.000,0.000
12556,-0.003,-0.002
12562,0.001,-0.000
12569,-0.001,-0.001
12575,-0.002,-0.001
12580,-0.002,-0.002
12586,-0.001,-0.002
12593,-0.002,-0.002
12598,-0.001,-0.001
12604,0.000,-0.001
12610,0.002,0.001
12617,0.003,0.002
12623,0.001,0.002
12628,-0.000,0.001
12634,-0.001,-0.000
12641,-0.001,-0.001
12647,-0.000,-0.000
12652,-0.001,-0.001
12658,-0.002,-0.001
12665,-0.001,-0.001
12671,-0.001,-0.001
12676,0.003,0.001
12682,0.001,0.001
12689,-0.001,0.000
12695,-0.002,-0.001
12700,0.001,0.000
12706,0.001,0.000
12713,0.001,0.001
12719,0.002,0.002
12724,-0.001,0.000
12730,-0.002,-0.001
12736,-0.001,-0.001
12743,0.003,0.001
12748,-0.001,0.000
12754,0.001,0.000
12760,-0.002,-0.001
12768,0.001,0.000
12773,0.001,0.000
12779,0.002,0.001
12786,-0.000,0.001
12791,0.001,0.001
12797,-0.000,0.000
12803,-0.001,-0.000
12810,0.001,0.000
12815,0.000,0.000
12821,-0.001,-0.000
12827,0.001,0.000
12834,0.000,0.000
12839,-0.001,-0.000
12845,0.002,0.001
12851,-0.000,0.000
12858,-0.000,0.000
12863,-0.000,-0.000
12869,-0.002,-0.001
12875,0.001,-0.000
12930,0.001,0.000
12936,-0.001,-0.000
12942,-0.001,-0.001
12949,-0.002,-0.001
12954,-0.002,-0.001
12960,0.000,-0.001
12966,0.000,-0.000
12973,0.001,0.000
12978,0.001,0.001
12984,0.000,0.000
12990,-0.002,-0.001
12997,0.001,0.000
13002,-0.001,-0.000
13008,-0.001,-0.001
13014,0.000,-0.000
13021,-0.002,-0.001
13026,0.001,-0.000
13032,0.001,0.001
13038,-0.001,-0.000
13045,-0.002,-0.001
13050,-0.000,-0.001
13056,0.002,0.001
13062,0.001,0.001
13075,0.000,0.000
13080,-0.000,0.000
13086,0.000,0.000
13093,-0.001,-0.000
13098,-0.001,-0.001
13104,-0.000,-0.000
13110,0.001,0.000
13117,0.001,0.001
13123,-0.000,0.000
13128,0.002,0.001
13134,0.000,0.001
13141,-0.001,-0.000
13147,0.001,0.000
13152,-0.000,-0.000
13158,0.001,0.001
13165,-0.001,-0.000
13171,-0.001,-0.001
13176,0.001,0.000
13182,0.002,0.001
13189,0.002,0.002
13195,0.001,0.001
13200,0.000,0.001
13206,-0.000,0.000
13213,-0.002,-0.001
13219,-0.000,-0.000
13224,0.002,0.001
13230,-0.001,-0.000
13237,-0.001,-0.000
13243,0.001,0.000
13248,-0.001,-0.001
13258,-0.000,-0.000
13264,-0.001,-0.001
13271,0.001,0.000
13276,0.001,0.000
13282,0.001,0.001
13288,-0.003,-0.001
13295,-0.002,-0.002
13301,0.001,-0.000
13307,-0.001,-0.000
13314,-0.001,-0.001
13320,-0.002,-0.001
13326,-0.001,-0.001
13332,-0.001,-0.001
13343,0.001,0.000
13349,0.001,0.000
13355,0.001,0.001
13362,-0.002,-0.001
13368,-0.000,-0.000
13373,0.001,0.000
13379,0.000,0.000
13386,-0.004,-0.002
13392,0.000,-0.001
13397,-0.000,-0.000
13403,-0.001,-0.001
13410,0.000,-0.000
13416,-0.000,-0.000
13422,0.000,-0.000
13428,0.001,0.000
13435,0.000,0.000
13440,-0.001,-0.000
13446,0.003,0.001
13452,0.001,0.001
13459,0.000,0.001
13464,-0.000,0.000
13470,-0.002,-0.001
13476,-0.001,-0.001
13483,0.001,0.000
13488,0.000,0.000
13494,-0.001,-0.001
13500,-0.001,-0.001
13507,-0.000,-0.001
13512,-0.001,-0.001
13518,0.000,-0.000
13524,-0.001,-0.001
13531,0.000,-0.000
13536,-0.000,-0.000
13542,-0.000,-0.000
13548,-0.000,-0.000
13555,0.000,0.000
13560,0.000,0.000
13566,0.002,0.001
13572,-0.000,0.000
13579,-0.001,-0.000
13584,0.002,0.001
13594,0.001,0.001
13600,-0.001,-0.000
13607,-0.002,-0.001
13618,-0.001,-0.001
13624,-0.000,-0.001
13630,0.000,-0.000
13637,-0.002,-0.001
13642,-0.001,-0.001
13648,-0.001,-0.001
13654,0.002,0.000
13661,0.000,0.000
13666,0.000,0.000
13672,0.000,0.000
13678,0.000,0.000
13685,-0.001,-0.000
13690,0.001,0.000
13696,0.001,0.000
13702,0.001,0.001
13709,0.002,0.001
13714,-0.000,0.001
13720,0.002,0.001
13726,0.001,0.001
13733,-0.000,0.000
13738,-0.001,-0.000
13744,0.001,0.001
13750,0.002,0.001
13757,0.002,0.001
13762,0.002,0.002
13768,-0.000,0.001
13774,-0.000,0.000
13781,-0.001,-0.001
13786,-0.000,-0.000
13792,0.002,0.001
13798,0.000,0.000
13805,-0.000,0.000
13810,-0.001,-0.000
13816,-0.000,-0.000
13822,-0.001,-0.001
13829,0.000,-0.000
13834,0.002,0.001
13840,-0.001,0.000
13846,0.000,0.000
13853,-0.001,-0.001
13858,0.000,-0.000
13864,-0.001,-0.001
13870,0.002,0.001
13877,0.002,0.001
13888,0.001,0.001
13893,-0.000,0.000
13899,-0.002,-0.001
13906,0.001,-0.000
13911,-0.000,-0.000
13917,-0.003,-0.001
13923,-0.002,-0.002
13934,0.000,-0.001
13940,-0.000,-0.001
13945,0.001,0.000
13951,-0.000,-0.000
13957,-0.001,-0.000
13964,0.002,0.001
13969,0.001,0.001
13975,0.002,0.001
13981,0.000,0.001
13988,-0.000,0.000
13993,-0.001,-0.000
13999,-0.001,-0.001
14005,-0.000,-0.000
14012,0.001,0.000
14017,-0.000,-0.000
14023,-0.002,-0.001
14030,-0.001,-0.001
14036,-0.001,-0.001
14041,-0.001,-0.001
14047,0.000,-0.000
14053,0.002,0.001
14060,-0.000,0.000
14065,-0.001,-0.000
14071,0.002,0.001
14077,0.000,0.001
14084,-0.002,-0.001
14089,-0.002,-0.001
14095,-0.002,-0.002
14101,-0.002,-0.002
14108,-0.001,-0.002
14113,0.003,0.001
14119,0.000,0.000
14125,-0.001,-0.000
14132,-0.001,-0.001
14137,0.000,-0.000
14143,0.000,-0.000
14149,0.000,0.000
14161,-0.001,-0.001
14167,0.000,-0.000
14173,0.001,0.000
14180,0.003,0.002
14185,-0.001,0.000
14191,-0.001,-0.000
14197,-0.003,-0.002
14204,0.000,-0.001
14209,0.000,-0.000
14215,0.001,0.000
14221,0.000,0.000
14228,-0.000,0.000
14233,-0.000,-0.000
14239,0.000,0.000
14245,0.002,0.001
14252,0.001,0.001
14305,0.002,0.002
14310,-0.000,0.001
14316,0.001,0.001
14322,0.001,0.001
14329,0.003,0.002
14334,-0.000,0.001
14340,-0.000,0.000
14346,0.001,0.001
14353,0.000,0.000
14358,0.000,0.000
14364,-0.001,-0.000
14370,-0.000,-0.000
14377,0.001,0.000
14382,0.000,0.000
14388,0.000,0.000
14394,0.001,0.001
14401,-0.000,0.000
14406,0.003,0.001
14412,-0.000,0.001
14418,0.001,0.001
14425,0.003,0.002
14430,0.002,0.002
14436,-0.000,0.001
14442,-0.001,-0.000
14449,-0.002,-0.001
14454,-0.001,-0.001
14464,-0.001,-0.001
14470,-0.002,-0.001
14476,0.000,-0.001
14483,0.001,0.000
14488,-0.001,-0.001
14494,0.001,0.000
14500,0.001,0.001
14507,0.000,0.000
14512,-0.001,-0.000
14518,-0.001,-0.000
14524,0.001,0.000
14531,0.002,0.001
14536,0.002,0.002
14542,0.001,0.001
14548,0.000,0.001
14555,-0.000,0.000
14560,-0.003,-0.001
14566,0.001,-0.000
14572,0.001,0.000
14579,-0.001,-0.000
14584,0.001,0.000
14590,0.000,0.000
14596,0.000,0.000
14603,0.001,0.000
14608,0.001,0.001
14614,0.002,0.001
14620,0.002,0.001
14627,-0.001,0.000
14632,-0.001,-0.000
14642,-0.000,-0.000
14648,-0.001,-0.000
14655,0.002,0.001
14661,-0.000,0.000
14667,-0.002,-0.001
14673,0.002,0.000
14680,0.002,0.001
14685,0.001,0.001
14691,0.001,0.001
14697,-0.002,-0.000
14704,-0.000,-0.000
14709,-0.001,-0.001
14715,0.001,0.000
14721,0.001,0.000
14732,-0.002,-0.001
14738,0.001,0.000
14744,-0.000,-0.000
14750,0.001,0.001
14757,0.000,0.000
14762,-0.001,-0.000
14768,0.000,0.000
14775,0.000,0.000
14781,0.002,0.001
14787,0.003,0.002
14793,-0.000,0.001
14800,0.000,0.001
14805,-0.005,-0.002
14811,0.001,-0.000
14817,0.001,0.000
14824,-0.000,-0.000
14829,-0.000,-0.000
14835,-0.001,-0.000
14841,-0.001,-0.001
14848,0.001,0.000
14853,-0.001,-0.000
14859,-0.001,-0.001
14865,-0.001,-0.001
14872,-0.001,-0.001
14877,-0.001,-0.001
14883,0.000,-0.000
14889,0.002,0.001
14896,0.000,0.000
14901,0.001,0.001
