t_ms,ax_g,ax_lpf_g
7729,-0.002,-0.000
7734,0.000,-0.000
7740,0.001,-0.000
7746,-0.000,-0.000
7753,0.001,-0.000
7758,0.001,0.000
7764,0.002,0.000
7770,0.001,0.000
7777,-0.001,0.000
7782,-0.000,0.000
7788,0.000,0.000
7794,0.001,0.000
7801,0.001,0.000
7811,0.001,0.000
7817,0.001,0.000
7827,0.003,0.001
7834,0.002,0.001
7840,-0.001,0.001
7845,-0.001,0.000
7851,0.001,0.000
7858,-0.001,0.000
7863,-0.001,0.000
7869,0.001,0.000
7875,-0.000,0.000
7882,0.001,0.000
7888,0.002,0.000
7893,-0.001,0.000
7899,-0.000,0.000
7905,-0.001,0.000
7912,-0.000,-0.000
7917,-0.001,-0.000
7923,0.000,-0.000
7929,0.002,0.000
7936,0.000,0.000
7941,0.002,0.000
7947,0.000,0.000
7953,0.000,0.000
7960,-0.001,0.000
7965,0.001,0.000
7971,0.000,0.000
7977,0.002,0.000
7984,0.003,0.001
7989,0.001,0.001
7995,0.000,0.001
8001,-0.000,0.000
8008,-0.001,0.000
8013,-0.000,0.000
8019,0.004,0.001
8025,0.000,0.001
8032,0.002,0.001
8037,0.001,0.001
8043,0.003,0.001
8049,-0.001,0.001
8056,0.001,0.001
8061,-0.001,0.000
8067,-0.001,0.000
8073,-0.000,0.000
8085,0.000,0.000
8091,0.002,0.000
8097,0.001,0.000
8104,0.000,0.000
8109,-0.000,0.000
8115,0.001,0.000
8121,0.000,0.000
8128,0.000,0.000
8133,-0.001,0.000
8139,0.001,0.000
8145,0.000,0.000
8152,-0.003,-0.000
8157,0.001,0.000
8163,-0.000,-0.000
8169,-0.001,-0.000
8176,-0.001,-0.000
8181,-0.001,-0.000
8190,0.000,-0.000
8196,-0.002,-0.000
8202,0.001,-0.000
8209,0.003,0.000
8214,-0.000,0.000
8220,0.002,0.000
8226,-0.001,0.000
8233,0.001,0.000
8238,0.000,0.000
8244,0.000,0.000
8250,0.000,0.000
8257,0.001,0.000
8262,0.002,0.000
8268,-0.001,0.000
8274,0.001,0.000
8281,0.002,0.000
8286,0.000,0.000
8292,0.001,0.000
8298,0.001,0.000
8305,-0.000,0.000
8311,-0.000,0.000
8316,0.001,0.000
8322,-0.001,0.000
8328,0.002,0.000
8335,-0.000,0.000
8340,-0.000,0.000
8346,0.002,0.000
8354,0.001,0.000
8360,-0.000,0.000
8366,-0.000,0.000
8373,0.003,0.000
8378,0.001,0.001
8384,-0.001,0.000
8390,0.001,0.000
8397,-0.001,0.000
8402,0.001,0.000
8408,0.003,0.001
8414,0.002,0.001
8421,-0.000,0.001
8426,0.002,0.001
8432,0.001,0.001
8438,-0.000,0.001
8445,0.000,0.000
8450,0.000,0.000
8456,0.001,0.000
8462,0.001,0.000
8469,0.001,0.001
8474,-0.001,0.000
8480,-0.002,0.000
8486,-0.003,-0.000
8493,0.001,-0.000
8498,0.000,-0.000
8504,0.001,0.000
8510,0.001,0.000
8517,-0.001,0.000
8522,-0.000,0.000
8528,0.001,0.000
8534,0.000,0.000
8544,0.000,0.000
8551,-0.001,0.000
8556,-0.000,-0.000
8562,-0.000,-0.000
8568,-0.001,-0.000
8575,0.000,-0.000
8580,0.001,-0.000
8586,0.001,0.000
8592,-0.001,-0.000
8599,0.001,0.000
8604,0.001,0.000
8610,0.001,0.000
8616,-0.000,0.000
8624,-0.000,0.000
8629,0.000,0.000
8635,0.001,0.000
8642,0.001,0.000
8647,0.001,0.000
8653,0.001,0.000
8659,-0.002,0.000
8666,0.001,0.000
8671,0.001,0.000
8677,0.000,0.000
8683,0.002,0.000
8690,-0.000,0.000
8695,0.003,0.001
8701,0.000,0.001
8707,0.000,0.001
8714,0.000,0.000
8719,-0.001,0.000
8725,0.004,0.001
8731,-0.000,0.001
8738,-0.002,0.000
8743,0.002,0.000
8749,0.000,0.000
8755,0.000,0.000
8762,0.002,0.000
8767,0.002,0.001
8773,0.000,0.001
8779,0.001,0.001
8786,-0.001,0.000
8791,0.002,0.001
8797,-0.000,0.000
8803,-0.001,0.000
8810,0.002,0.000
8815,0.000,0.000
8821,0.001,0.000
8827,0.003,0.001
8834,0.001,0.001
8839,-0.000,0.001
8845,-0.002,0.000
8851,0.001,0.000
8858,0.002,0.001
8863,-0.001,0.000
8869,-0.001,0.000
8875,-0.001,0.000
8882,-0.001,0.000
8893,0.002,0.000
8898,-0.001,0.000
8951,-0.001,-0.000
8956,0.002,0.000
8962,0.001,0.000
8969,0.000,0.000
8974,0.002,0.000
8980,0.000,0.000
8986,0.001,0.000
8993,-0.001,0.000
8998,0.001,0.000
9004,0.000,0.000
9010,-0.001,0.000
9017,-0.002,-0.000
9022,-0.001,-0.000
9028,-0.000,-0.000
9034,-0.000,-0.000
9041,0.002,-0.000
9046,-0.001,-0.000
9052,-0.001,-0.000
9058,-0.002,-0.000
9065,-0.000,-0.000
9070,0.002,-0.000
9076,-0.000,-0.000
9082,-0.001,-0.000
9089,-0.001,-0.000
9094,0.002,-0.000
9100,0.002,0.000
9106,0.001,0.000
9113,0.001,0.000
9118,-0.001,0.000
9124,-0.001,0.000
9130,-0.000,0.000
9137,-0.000,-0.000
9142,0.000,-0.000
9148,0.002,0.000
9154,-0.002,-0.000
9161,-0.003,-0.000
9166,0.001,-0.000
9172,-0.000,-0.000
9178,-0.000,-0.000
9185,0.000,-0.000
9196,-0.001,-0.000
9201,0.001,-0.000
9207,-0.001,-0.000
9214,0.001,-0.000
9219,-0.001,-0.000
9225,0.001,-0.000
9231,0.001,0.000
9238,0.001,0.000
9243,-0.001,-0.000
9249,-0.001,-0.000
9255,-0.002,-0.000
9262,-0.004,-0.001
9267,-0.003,-0.001
9273,0.001,-0.001
9279,0.003,-0.000
9286,-0.003,-0.001
9294,-0.000,-0.001
9301,0.000,-0.000
9306,-0.001,-0.001
9312,0.001,-0.000
9318,0.000,-0.000
9325,0.000,-0.000
9330,-0.001,-0.000
9336,0.002,-0.000
9342,0.003,0.000
9349,0.002,0.000
9354,0.000,0.000
9360,-0.001,0.000
9366,-0.001,0.000
9373,0.000,0.000
9378,0.000,0.000
9384,-0.003,-0.000
9390,0.001,-0.000
9397,0.001,-0.000
9402,-0.000,-0.000
9408,-0.001,-0.000
9414,0.000,-0.000
9421,0.002,0.000
9426,0.001,0.000
9432,0.000,0.000
9438,0.002,0.000
9445,-0.000,0.000
9450,0.001,0.000
9456,-0.000,0.000
9465,0.002,0.000
9470,0.002,0.001
9476,0.001,0.001
9483,-0.003,0.000
9488,0.001,0.000
9494,0.000,0.000
9500,0.000,0.000
9507,-0.000,0.000
9512,0.000,0.000
9518,0.002,0.000
9524,-0.002,0.000
9531,-0.002,-0.000
9537,-0.000,-0.000
9542,-0.001,-0.000
9548,-0.000,-0.000
9555,0.001,-0.000
9560,0.000,-0.000
9566,0.000,-0.000
9572,0.000,-0.000
9579,0.000,-0.000
9585,0.000,-0.000
9590,0.001,0.000
9596,-0.002,-0.000
9603,0.002,0.000
9609,-0.000,0.000
9614,-0.003,-0.000
9620,-0.000,-0.000
9627,0.001,-0.000
9632,-0.003,-0.000
9642,-0.002,-0.001
9647,-0.001,-0.001
9653,0.001,-0.000
9659,0.001,-0.000
9666,0.001,-0.000
9671,-0.000,-0.000
9677,0.001,-0.000
9683,0.003,0.000
9690,0.003,0.000
9695,0.002,0.001
9701,0.001,0.001
9707,0.000,0.001
9714,-0.002,0.000
9719,-0.000,0.000
9725,0.001,0.000
9734,0.001,0.000
9740,0.002,0.000
9746,0.002,0.001
9753,-0.001,0.000
9758,0.002,0.001
9764,-0.000,0.000
9770,-0.001,0.000
9777,-0.001,0.000
9782,-0.001,0.000
9788,0.002,0.000
9794,-0.001,0.000
9801,0.004,0.000
9806,0.001,0.000
9812,0.002,0.001
9818,0.002,0.001
9825,-0.002,0.000
9830,0.000,0.000
9836,-0.001,0.000
9842,0.001,0.000
9849,0.002,0.001
9854,0.002,0.001
9860,0.001,0.001
9866,-0.001,0.001
9873,0.000,0.000
9878,0.000,0.000
9884,0.000,0.000
9890,-0.003,0.000
9897,0.001,0.000
9902,0.001,0.000
9908,0.004,0.001
9914,-0.000,0.000
9921,0.000,0.000
9926,0.001,0.000
9932,0.001,0.000
9938,-0.000,0.000
9945,0.000,0.000
9950,0.000,0.000
9956,-0.001,0.000
9962,-0.000,0.000
9969,0.000,0.000
9974,0.001,0.000
9980,0.000,0.000
9986,-0.000,0.000
9996,0.000,0.000
10008,0.001,0.000
10014,0.002,0.000
10020,0.002,0.001
10027,0.000,0.001
10032,-0.002,0.000
10038,0.000,0.000
10045,-0.000,0.000
10051,-0.002,-0.000
10056,0.002,0.000
10062,0.001,0.000
10068,-0.002,0.000
10075,0.000,0.000
10080,0.001,0.000
10086,0.001,0.000
10092,0.000,0.000
10099,-0.001,0.000
10104,0.002,0.000
10110,0.000,0.000
10116,0.001,0.000
10123,-0.000,0.000
10128,-0.001,0.000
10134,-0.001,0.000
10140,0.001,0.000
10147,0.002,0.000
10152,-0.002,0.000
10158,-0.000,0.000
10164,-0.002,-0.000
10171,0.000,-0.000
10176,-0.000,-0.000
10182,0.003,0.000
10188,0.002,0.000
10195,-0.001,0.000
10200,-0.000,0.000
10206,0.000,0.000
10212,-0.001,-0.000
10219,-0.000,-0.000
10224,0.002,0.000
10230,-0.001,0.000
10236,0.000,0.000
10243,-0.000,0.000
10248,-0.001,-0.000
10254,0.003,0.000
10260,0.001,0.000
10267,0.002,0.000
10277,0.001,0.000
10283,-0.001,0.000
10289,0.002,0.000
10296,-0.001,0.000
10301,-0.001,0.000
10307,-0.002,-0.000
10313,0.000,-0.000
10320,0.000,-0.000
10325,0.001,0.000
10331,0.002,0.000
10337,-0.001,0.000
10393,0.000,0.000
10398,-0.000,0.000
10404,0.000,0.000
10411,0.001,0.000
10416,-0.001,0.000
10422,0.001,0.000
10428,-0.001,-0.000
10435,-0.000,-0.000
10440,0.000,-0.000
10446,0.000,-0.000
10452,0.001,0.000
10459,0.000,0.000
10464,0.001,0.000
10470,0.000,0.000
10476,0.000,0.000
10483,-0.002,-0.000
10488,-0.000,-0.000
10494,-0.001,-0.000
10500,0.001,-0.000
10507,0.000,-0.000
10512,0.001,0.000
10518,0.002,0.000
10524,0.001,0.000
10531,0.000,0.000
10536,0.000,0.000
10542,-0.001,0.000
10548,0.001,0.000
10555,0.000,0.000
10560,0.002,0.000
10566,-0.000,0.000
10572,0.001,0.000
10585,0.000,0.000
10590,0.002,0.000
10596,0.001,0.000
10603,-0.000,0.000
10608,0.001,0.000
10614,0.001,0.000
10620,-0.002,0.000
10627,0.000,0.000
10632,0.000,0.000
10638,0.001,0.000
10644,0.002,0.000
10651,-0.001,0.000
10657,0.001,0.000
10662,-0.000,0.000
10668,0.001,0.000
10675,0.002,0.001
10680,-0.001,0.000
10686,0.000,0.000
10692,-0.001,0.000
10699,0.001,0.000
10705,0.002,0.000
10710,0.000,0.000
10716,0.003,0.001
10723,-0.001,0.000
10731,-0.003,0.000
10738,-0.001,0.000
10743,0.002,0.000
10749,0.002,0.000
10755,-0.001,0.000
10762,-0.000,0.000
10767,0.001,0.000
10773,-0.002,-0.000
10779,0.000,-0.000
10786,0.001,0.000
10791,0.000,0.000
10797,-0.000,0.000
10803,-0.001,-0.000
10810,0.001,-0.000
10815,0.002,0.000
10821,-0.000,0.000
10827,-0.000,0.000
10834,-0.000,0.000
10839,-0.000,0.000
10845,0.001,0.000
10854,0.000,0.000
10859,-0.001,-0.000
10865,0.001,0.000
10872,-0.000,0.000
10877,0.001,0.000
10883,-0.001,-0.000
10889,-0.001,-0.000
10896,0.000,-0.000
10902,0.001,-0.000
10907,-0.000,-0.000
10913,0.001,0.000
10920,-0.001,-0.000
10926,0.003,0.000
10931,0.000,0.000
10937,0.001,0.000
10943,0.001,0.000
10950,-0.000,0.000
10955,-0.002,0.000
10961,0.001,0.000
10968,0.002,0.000
10974,0.000,0.000
10980,-0.000,0.000
10986,0.000,0.000
10993,-0.002,-0.000
10998,-0.001,-0.000
11004,0.003,0.000
11010,-0.002,-0.000
11017,0.003,0.000
11022,-0.001,0.000
11028,-0.001,-0.000
11034,0.004,0.000
11041,0.001,0.000
11046,-0.001,0.000
11052,0.001,0.000
11062,-0.002,0.000
11069,-0.001,-0.000
11075,0.002,0.000
11080,0.000,0.000
11086,-0.002,-0.000
11092,-0.001,-0.000
11099,-0.000,-0.000
11104,0.001,-0.000
11110,-0.002,-0.000
11116,-0.000,-0.000
11124,0.000,-0.000
11129,-0.001,-0.000
11135,-0.000,-0.000
11142,0.003,0.000
11147,0.001,0.000
11153,0.001,0.000
11159,0.001,0.000
11166,0.002,0.000
11171,0.002,0.001
11177,0.000,0.001
11183,0.000,0.000
11190,0.001,0.001
11195,0.003,0.001
11201,0.000,0.001
11207,-0.001,0.000
11214,0.001,0.000
11219,-0.001,0.000
11225,0.000,0.000
11231,-0.001,0.000
11238,-0.001,0.000
11243,-0.000,0.000
11249,0.001,0.000
11255,-0.001,0.000
11262,0.000,0.000
11267,0.001,0.000
11273,0.002,0.000
11279,-0.001,0.000
11286,0.001,0.000
11291,-0.001,0.000
11297,0.001,0.000
11303,-0.001,0.000
11310,0.002,0.000
11315,0.002,0.000
11321,-0.000,0.000
11327,0.000,0.000
11334,0.001,0.000
11339,0.001,0.000
11345,-0.001,0.000
11351,-0.001,0.000
11358,-0.001,0.000
11363,0.000,0.000
11369,-0.001,0.000
11375,0.001,0.000
11382,0.002,0.000
11393,0.000,0.000
11402,0.003,0.000
11408,-0.001,0.000
11414,0.001,0.000
11421,0.001,0.000
11426,0.002,0.001
11432,0.001,0.001
11438,0.000,0.000
11445,-0.001,0.000
11450,-0.002,0.000
11456,0.001,0.000
11462,0.001,0.000
11469,0.001,0.000
11474,-0.002,0.000
11480,0.002,0.000
11486,0.001,0.000
11493,0.001,0.000
11498,0.001,0.001
11504,0.001,0.001
11510,-0.001,0.000
11517,-0.001,0.000
11522,-0.001,0.000
11528,0.001,0.000
11534,0.000,0.000
11541,-0.001,0.000
11546,0.002,0.000
11552,0.000,0.000
11558,-0.001,0.000
11565,0.000,0.000
11570,0.002,0.000
11576,0.000,0.000
11582,0.000,0.000
11589,0.001,0.000
11594,0.000,0.000
11600,0.002,0.000
11606,0.001,0.000
11613,0.001,0.001
11618,-0.002,0.000
11624,0.001,0.000
11630,-0.000,0.000
11637,0.001,0.000
11642,0.000,0.000
11648,-0.001,0.000
11654,0.001,0.000
11666,0.001,0.000
11672,0.003,0.000
11678,0.000,0.000
11685,0.000,0.000
11690,0.001,0.000
11696,0.000,0.000
11702,0.000,0.000
11709,0.002,0.001
11714,0.001,0.001
11720,-0.000,0.000
11726,0.003,0.001
11733,0.002,0.001
11738,0.002,0.001
11744,0.001,0.001
11798,0.000,0.001
11805,-0.001,0.001
11810,0.001,0.001
11816,0.003,0.001
11822,-0.002,0.001
11829,0.001,0.001
11834,-0.001,0.000
11840,0.003,0.001
11846,0.000,0.001
11853,0.001,0.001
11858,0.000,0.001
11864,0.000,0.001
11870,0.003,0.001
11877,-0.000,0.001
11882,0.001,0.001
11888,0.001,0.001
11894,0.001,0.001
11901,-0.000,0.001
11906,-0.000,0.000
11912,0.001,0.001
11918,0.003,0.001
11925,-0.000,0.001
11930,0.001,0.001
11936,0.000,0.001
11942,0.001,0.001
11949,0.001,0.001
11954,0.002,0.001
11960,-0.001,0.001
11970,0.001,0.001
11975,0.000,0.001
11981,0.001,0.001
11988,0.000,0.001
11993,-0.002,0.000
11999,0.001,0.000
12005,0.002,0.001
12012,0.001,0.001
12017,0.002,0.001
12023,0.002,0.001
12029,-0.000,0.001
12036,-0.001,0.000
12041,0.001,0.000
12047,-0.001,0.000
12053,0.002,0.001
12060,0.001,0.001
12065,-0.002,0.000
12071,0.001,0.000
12077,-0.000,0.000
12084,0.001,0.000
12089,0.003,0.001
12095,0.002,0.001
12101,0.003,0.001
12108,0.001,0.001
12113,-0.000,0.001
12119,0.001,0.001
12125,0.002,0.001
12135,0.000,0.001
12142,0.001,0.001
12147,0.001,0.001
12153,0.000,0.001
12159,-0.001,0.001
12166,-0.000,0.000
12171,-0.002,0.000
12177,-0.002,0.000
12183,0.000,0.000
12190,-0.000,0.000
12195,-0.001,-0.000
12201,0.000,-0.000
12207,-0.001,-0.000
12214,-0.001,-0.000
12219,0.000,-0.000
12225,0.001,-0.000
12231,0.001,-0.000
12239,0.001,0.000
12244,-0.001,-0.000
12250,-0.001,-0.000
12257,0.001,-0.000
12262,0.002,0.000
12268,0.001,0.000
12274,0.001,0.000
12281,0.001,0.000
12286,0.001,0.000
12292,0.000,0.000
12298,0.002,0.001
12305,-0.001,0.000
12310,0.002,0.001
12316,-0.001,0.000
12322,0.000,0.000
12329,0.001,0.000
12334,0.000,0.000
12340,0.000,0.000
12346,0.000,0.000
12353,-0.001,0.000
12358,-0.001,0.000
12364,-0.001,-0.000
12370,0.001,0.000
12377,-0.001,-0.000
12382,0.002,0.000
12388,-0.000,0.000
12394,0.001,0.000
12401,0.001,0.000
12406,-0.000,0.000
12412,0.000,0.000
12418,-0.001,-0.000
12425,0.001,0.000
12430,0.001,0.000
12436,0.003,0.000
12442,0.000,0.000
12449,0.003,0.001
12454,0.000,0.001
12460,-0.001,0.000
12470,0.005,0.001
12476,0.001,0.001
12483,0.002,0.001
12488,0.001,0.001
12494,0.002,0.001
12500,-0.002,0.001
12508,-0.000,0.001
12513,-0.000,0.001
12519,0.000,0.001
12526,-0.000,0.000
12531,0.000,0.000
12537,-0.000,0.000
12543,0.002,0.000
12550,-0.000,0.000
12555,0.001,0.000
12561,-0.001,0.000
12567,0.002,0.000
12574,0.002,0.001
12579,0.001,0.001
12585,0.000,0.000
12591,0.001,0.001
12598,-0.001,0.000
12603,0.001,0.000
12609,0.001,0.000
12615,0.001,0.000
12622,0.001,0.000
12627,-0.000,0.000
12633,-0.000,0.000
12639,0.001,0.000
12646,0.000,0.000
12651,-0.000,0.000
12657,0.002,0.000
12663,0.002,0.001
12670,0.001,0.001
12675,0.001,0.001
12681,0.000,0.001
12687,0.001,0.001
12694,0.001,0.001
12699,0.001,0.001
12705,0.002,0.001
12711,0.001,0.001
12718,0.003,0.001
12723,0.001,0.001
12729,-0.003,0.000
12735,0.002,0.001
12742,0.001,0.001
12748,0.001,0.001
12753,0.001,0.001
12759,0.000,0.001
12766,0.001,0.001
12777,0.001,0.001
12782,0.001,0.001
12788,0.002,0.001
12795,-0.000,0.001
12800,0.001,0.001
12806,-0.000,0.001
12816,0.002,0.001
12822,0.001,0.001
12829,0.002,0.001
12834,-0.001,0.001
12840,-0.000,0.001
12846,-0.002,0.000
12853,0.000,0.000
12858,-0.000,0.000
12864,0.002,0.000
12870,-0.000,0.000
12877,-0.000,0.000
12882,0.002,0.000
12888,-0.001,0.000
12894,-0.001,0.000
12901,0.001,0.000
12906,0.000,0.000
12912,0.002,0.000
12918,0.001,0.000
12925,0.002,0.000
12930,0.002,0.001
12936,0.001,0.001
12942,0.001,0.001
12949,0.002,0.001
12954,0.000,0.001
12960,0.002,0.001
12966,0.001,0.001
12973,-0.001,0.001
12978,0.001,0.001
12984,-0.000,0.001
12990,0.001,0.001
12997,0.003,0.001
13002,0.002,0.001
13008,-0.000,0.001
13014,0.002,0.001
13021,0.001,0.001
13026,-0.001,0.001
13032,0.001,0.001
13038,-0.001,0.001
13051,-0.001,0.000
13056,0.002,0.000
13062,-0.000,0.000
13069,0.001,0.000
13074,0.001,0.000
13080,0.002,0.001
13086,0.000,0.001
13093,0.000,0.001
13098,0.001,0.001
13104,0.002,0.001
13110,0.002,0.001
13117,-0.000,0.001
13122,0.000,0.001
13128,-0.000,0.001
13134,0.000,0.000
13141,-0.000,0.000
13146,0.002,0.001
13152,0.002,0.001
13208,0.002,0.001
13214,-0.001,0.001
13220,-0.002,0.000
13226,-0.003,0.000
13233,-0.001,-0.000
13238,-0.000,-0.000
13244,-0.001,-0.000
13250,0.001,-0.000
13257,0.000,-0.000
13262,0.001,0.000
13268,0.000,0.000
13274,0.002,0.000
13281,0.001,0.000
13286,0.000,0.000
13292,-0.001,0.000
13298,-0.002,-0.000
13305,0.001,0.000
13310,0.002,0.000
13316,0.004,0.001
13322,-0.001,0.000
13329,-0.000,0.000
13334,-0.001,0.000
13340,-0.003,-0.000
13346,0.000,-0.000
13354,-0.000,-0.000
13359,0.001,0.000
13365,-0.001,-0.000
13372,0.001,0.000
13377,-0.003,-0.000
13383,0.000,-0.000
13389,0.001,-0.000
13396,-0.001,-0.000
13401,0.001,-0.000
13407,0.001,0.000
13413,0.001,0.000
13420,0.001,0.000
13425,0.001,0.000
13431,0.001,0.000
13437,0.000,0.000
13444,-0.001,0.000
13449,0.002,0.000
13455,-0.000,0.000
13461,0.002,0.000
13468,-0.001,0.000
13473,0.001,0.000
13479,-0.001,0.000
13485,0.003,0.000
13492,0.001,0.001
13497,0.001,0.001
13503,0.001,0.001
13509,0.000,0.001
13516,0.002,0.001
13521,-0.000,0.001
13527,0.001,0.001
13533,-0.001,0.000
13543,0.002,0.001
13550,-0.002,0.000
13555,-0.000,0.000
13561,0.003,0.000
13567,0.003,0.001
13574,0.001,0.001
13579,-0.001,0.000
13585,-0.000,0.000
13591,-0.001,0.000
13598,0.003,0.000
13603,0.002,0.001
13609,-0.001,0.000
13615,-0.001,0.000
13623,0.000,0.000
13628,0.003,0.000
13634,0.001,0.001
13641,0.002,0.001
13646,0.001,0.001
13652,-0.002,0.000
13658,0.000,0.000
13665,-0.001,0.000
13670,0.001,0.000
13676,-0.000,0.000
13682,0.002,0.000
13689,0.001,0.001
13694,-0.000,0.000
13700,-0.000,0.000
13706,0.000,0.000
13713,-0.001,0.000
13718,-0.001,0.000
13724,0.001,0.000
13730,0.001,0.000
13737,-0.000,0.000
13742,0.002,0.000
13748,0.001,0.000
13754,0.000,0.000
13761,0.001,0.000
13766,0.000,0.000
13772,0.004,0.001
13778,0.002,0.001
13785,0.001,0.001
13791,-0.000,0.001
13797,0.001,0.001
13803,0.002,0.001
13810,0.001,0.001
13815,0.000,0.001
13821,-0.000,0.001
13827,0.001,0.001
13834,-0.000,0.001
13839,-0.000,0.001
13845,0.002,0.001
13851,0.000,0.001
13858,-0.000,0.000
13863,-0.001,0.000
13869,0.000,0.000
13878,0.001,0.000
13884,-0.000,0.000
13893,-0.001,0.000
13899,0.000,0.000
13906,0.000,0.000
13911,0.001,0.000
13917,0.000,0.000
13923,0.001,0.000
13930,0.000,0.000
13935,-0.001,0.000
13941,0.001,0.000
13947,0.001,0.000
13954,0.000,0.000
13959,-0.001,0.000
13965,-0.001,-0.000
13971,-0.002,-0.000
13978,-0.001,-0.000
13983,0.002,-0.000
13989,0.001,0.000
13995,0.001,0.000
14002,0.000,0.000
14007,-0.002,-0.000
14013,0.000,-0.000
14019,0.000,-0.000
14026,0.000,-0.000
14031,-0.001,-0.000
14037,0.001,-0.000
14043,0.000,-0.000
14050,0.002,0.000
14055,0.001,0.000
14061,-0.001,0.000
14067,0.001,0.000
14074,0.001,0.000
14079,0.000,0.000
14085,-0.000,0.000
14091,0.001,0.000
14098,0.001,0.000
14103,0.002,0.000
14109,-0.001,0.000
14115,0.003,0.000
14122,-0.002,0.000
14127,0.002,0.000
14133,0.000,0.000
14139,-0.001,0.000
14146,-0.001,0.000
14151,0.003,0.000
14163,-0.000,0.000
14168,0.002,0.000
14175,0.003,0.001
14180,-0.000,0.001
14186,-0.002,0.000
14192,0.002,0.000
14199,0.003,0.001
14204,0.001,0.001
14210,-0.002,0.000
14219,0.001,0.001
14225,-0.000,0.000
14232,0.001,0.000
14238,0.001,0.000
14243,-0.001,0.000
14249,-0.001,0.000
14256,0.001,0.000
14262,-0.001,0.000
14267,-0.000,0.000
14273,0.000,0.000
14280,-0.001,-0.000
14286,0.000,-0.000
14291,-0.000,-0.000
14297,0.000,-0.000
14303,0.003,0.000
14310,0.000,0.000
14315,-0.000,0.000
14321,0.000,0.000
14328,0.001,0.000
14334,0.000,0.000
14340,-0.001,0.000
14346,-0.000,0.000
14353,-0.002,-0.000
14358,0.000,-0.000
14364,0.001,0.000
14370,0.001,0.000
14377,0.001,0.000
14382,-0.001,0.000
14388,-0.000,0.000
14394,-0.000,-0.000
14401,-0.001,-0.000
14406,0.001,-0.000
14412,0.003,0.000
14418,0.000,0.000
14425,-0.001,0.000
14435,0.002,0.000
14441,-0.001,0.000
14447,-0.001,0.000
14454,0.001,0.000
14459,0.001,0.000
14465,0.000,0.000
14471,0.001,0.000
14478,0.001,0.000
14483,0.001,0.000
14489,0.001,0.000
14495,-0.000,0.000
14502,-0.001,0.000
14507,0.001,0.000
14513,0.001,0.000
14519,0.003,0.001
14526,-0.003,0.000
14531,-0.000,0.000
14537,-0.001,0.000
14543,0.001,0.000
14550,0.002,0.000
14555,-0.001,0.000
14610,-0.000,0.000
14617,0.001,0.000
14622,-0.000,0.000
14628,0.002,0.000
14634,0.001,0.000
14641,-0.001,0.000
14646,0.001,0.000
14652,-0.001,0.000
14658,0.000,0.000
14665,0.001,0.000
14670,-0.000,0.000
14676,0.000,0.000
14682,0.001,0.000
14689,-0.001,0.000
14694,0.000,0.000
14700,-0.001,0.000
14706,0.001,0.000
14713,0.001,0.000
14718,-0.000,0.000
14724,0.002,0.000
14730,0.001,0.000
14738,0.000,0.000
14744,-0.001,0.000
14750,-0.000,0.000
14757,0.000,0.000
14762,0.003,0.000
14768,0.001,0.000
14774,0.000,0.000
14781,-0.000,0.000
14786,-0.000,0.000
14792,0.001,0.000
14798,0.001,0.000
14805,-0.003,0.000
14810,0.001,0.000
14816,0.001,0.000
14822,-0.001,0.000
14829,0.001,0.000
14834,0.000,0.000
14840,-0.001,0.000
14846,0.000,0.000
14853,0.001,0.000
14858,0.000,0.000
14864,0.001,0.000
14870,0.000,0.000
14877,-0.002,-0.000
14882,0.001,-0.000
14888,-0.001,-0.000
14894,0.001,-0.000
14901,0.002,0.000
14906,0.000,0.000
14912,-0.002,-0.000
14918,-0.002,-0.000
14925,-0.000,-0.000
14930,0.003,0.000
14940,-0.000,-0.000
14945,0.000,-0.000
14951,-0.001,-0.000
14958,0.001,-0.000
14963,-0.000,-0.000
14969,-0.000,-0.000
14975,-0.001,-0.000
14982,0.000,-0.000
14988,-0.001,-0.000
14993,0.000,-0.000
14999,-0.000,-0.000
15011,0.001,-0.000
15017,0.001,-0.000
15023,0.001,0.000
15030,-0.001,0.000
15036,-0.000,-0.000
15041,0.001,0.000
15047,0.001,0.000
15053,-0.000,0.000
15060,0.001,0.000
15065,-0.001,0.000
15071,0.002,0.000
15077,-0.001,0.000
15084,0.001,0.000
15089,-0.002,-0.000
15095,0.003,0.000
15101,-0.001,0.000
15108,0.000,0.000
15113,0.002,0.000
15119,0.000,0.000
15125,-0.000,0.000
15132,-0.001,0.000
15137,0.002,0.000
15143,0.001,0.000
15149,0.001,0.000
15156,0.001,0.000
15161,0.000,0.000
15167,-0.003,0.000
15173,-0.002,-0.000
15180,0.001,-0.000
15185,0.003,0.000
15191,0.001,0.000
15197,0.000,0.000
15204,0.002,0.000
15209,0.000,0.000
15215,-0.001,0.000
15221,0.000,0.000
15228,0.000,0.000
15233,-0.001,0.000
15239,0.001,0.000
15245,-0.000,0.000
15252,0.000,0.000
15257,-0.000,0.000
15263,0.001,0.000
15269,-0.000,0.000
15282,0.002,0.000
15287,0.001,0.000
15293,-0.001,0.000
15300,-0.002,-0.000
15305,-0.000,-0.000
15311,0.001,0.000
15317,0.002,0.000
15324,-0.000,0.000
15329,-0.001,0.000
15335,-0.001,-0.000
15341,-0.000,-0.000
15348,0.001,-0.000
15354,-0.001,-0.000
15360,0.001,-0.000
15367,0.001,0.000
15372,0.000,0.000
15378,-0.002,-0.000
15384,0.000,-0.000
